bikes_available,docks_available,is_renting,is_returning,last_updated,station_id,name,latitude,longitude
2,12,true,true,1557211999,569d5c153e5380ea2f286b48217ec566,Fifth St at Delaware St,37.870407115465376,-122.29967594146727
17,9,true,true,1557211920,261,Johnson St & Gold St,40.69474881,-73.98362464
31,3,true,true,1557211920,394,E 9 St & Avenue C,40.72521311,-73.97768752
3,14,true,true,1557211920,3677,Glenwood Ave,40.72755146730012,-74.07106071710587
23,0,true,true,1557211920,3342,Pioneer St & Richards St,40.6777748,-74.0094613
9,19,true,true,1557211920,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
25,26,true,true,1557211920,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696
10,25,true,true,1557211920,3286,E 89 St & 3 Ave,40.7806284,-73.9521667
9,6,true,true,1557212000,55287fdab6af4d37f97e17770b823bbe,West St at University Ave,37.869966707604036,-122.28653311729431
2,33,true,true,1557211920,3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
0,42,true,true,1557211920,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151
10,12,true,true,1557211999,28c7a7022b746c9a0f84784300c04904,45th St at Manila,37.8332935222321,-122.25622415542603
3,16,true,true,1557211999,f54ea4118a93165223d045661a698c74,Telegraph Ave at 23rd St,37.8126783,-122.2687726
8,20,true,true,1557211999,0891ec75daf2bf9e823f4a02e21fa9fd,Downtown Berkeley BART,37.870139,-122.268422
0,0,false,false,1557211920,357,E 11 St & Broadway,40.73261787,-73.99158043
1,26,true,true,1557211999,c84aa30b9e135787bd06304d3b4caf88,Union Square (Powell St at Post St),37.788299978150825,-122.40853071212767
14,18,true,true,1557211920,3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928
28,6,true,true,1557211920,3116,Huron St & Franklin St,40.73266,-73.95826
23,14,true,true,1557211920,3096,Union Ave & N 12 St,40.71924,-73.95242
0,34,true,true,1557211920,3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246
0,32,true,true,1557211920,3345,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618
0,15,true,true,1557211999,2792606a06b63a5eb5dd0d4e78641c7c,Hearst Ave at Euclid Ave,37.875111692864444,-122.26055324077606
12,7,true,true,1557211999,0e9c72c9b1ad40895bce8ca0c30b5fae,19th St at Florida St,37.7604469,-122.410807
18,12,true,true,1557211920,127,Barrow St & Hudson St,40.73172428,-74.00674436
32,0,true,true,1557211920,3425,2 Ave & E 104 St,40.7892105,-73.94370784
1,37,true,true,1557211920,485,W 37 St & 5 Ave,40.75038009,-73.98338988
12,3,true,true,1557212000,ca3529cb0093cf568576c95492de5a68,18th St at Noe St,37.7610471,-122.4326417
25,3,true,true,1557211920,3254,Soissons Landing,40.69231660719192,-74.01486575603485
48,1,true,true,1557211920,514,12 Ave & W 40 St,40.76087502,-74.00277668
0,19,true,true,1557211920,3556,24 St & 41 Ave,40.7527085,-73.9397405
5,18,true,true,1557211998,0ad27fbfea7dbf64cba3f6afc153a3f6,37th St at West St,37.82669558640968,-122.27179706096648
18,0,true,true,1557211920,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
15,12,true,true,1557211920,397,Fulton St & Clermont Ave,40.68415748,-73.96922273
10,12,true,true,1557211920,295,Pike St & E Broadway,40.71406667,-73.99293911
2,28,true,true,1557211920,3675,3 Ave & E 95 St,40.784596798848916,-73.94968539476395
9,21,true,true,1557211920,3168,Central Park West & W 85 St,40.78472675,-73.96961715
14,6,true,true,1557211920,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
3,12,true,true,1557211999,ab6763b2d94b0eb690addb48b9cf3827,College Ave at Taft Ave,37.8417999,-122.2515349
11,12,true,true,1557211920,3602,31 Ave & 34 St,40.763154,-73.920827
9,10,true,true,1557212000,1756b8a7b00189ed5c04a3171959e3f7,24th St at Market St,37.8160598,-122.2782444
3,11,true,true,1557211998,7a21c92b3b4cd2f7759107b4fdebf869,Bestor Art Park,37.3236779,-121.8741186
8,23,true,true,1557211999,f239847eeb0496174a0c7faaad0a0aba,5th St at Folsom,37.78014570345598,-122.40307085237873
3,28,true,true,1557211920,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783
9,10,true,true,1557211920,3214,Essex Light Rail,40.7127742,-74.0364857
1,44,true,true,1557211920,546,E 30 St & Park Ave S,40.74444921,-73.98303529
9,16,true,true,1557211998,ef1e16d2e298bfbc6724316dc9f2c3c8,Raymond Kimbell Playground,37.78381270927812,-122.43455886840819
12,11,true,true,1557211998,7c5956d0a4c6cddac966274e7595dc04,Illinois St at 20th St,37.76045755543481,-122.38753974437712
23,2,true,true,1557211998,ce34d38fb230a23c1ced12d1e16df294,5th St at Virginia St,37.3259984,-121.87712
7,16,true,true,1557211998,d03ef7e37a2b7f3572731b47ab9424f1,Father Alfred E Boeddeker Park,37.7839879,-122.412408
21,2,true,true,1557211920,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794
0,27,true,true,1557211920,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
17,5,true,true,1557211998,2bef6d41ec5018bb81726f3e1f59d344,Julian St at The Alameda,37.3322326,-121.9125165
21,3,true,true,1557211920,3293,W 92 St & Broadway,40.7921,-73.9739
17,23,true,true,1557211920,386,Centre St & Worth St,40.71494807,-74.00234482
7,14,true,true,1557211920,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631
0,38,true,true,1557211920,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061
0,57,true,true,1557211920,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097
12,9,true,true,1557211920,3209,Brunswick St,40.7241765,-74.0506564
0,35,true,true,1557211999,6c229502dbd727e48d9b7970dabbd21f,Post St at Kearny St,37.788975,-122.403452
6,9,true,true,1557212000,3517615a65dfa3f553314209851bf8c6,Ellsworth St at Russell St,37.85749021457153,-122.26157784461977
5,8,true,true,1557211920,3483,Montgomery St,40.71942,-74.05099
8,23,true,true,1557211999,e3eb8671a3af2f4c3706ea23d8fdc907,Washington St at Kearny St,37.79539293725452,-122.4047702550888
11,4,true,true,1557211998,ade8fb7d8bab829cc6b2b752c02882ff,Lakeshore Ave at Trestle Glen Rd,37.8110807,-122.2432677
13,5,true,true,1557211920,275,Washington Ave & Greene Ave,40.68650065,-73.96563307
18,12,true,true,1557211920,3130,21 St & Queens Plaza North,40.75325964,-73.94335788
0,26,true,true,1557211920,3561,37 Ave & 35 St,40.7531106,-73.9279917
9,23,true,true,1557211920,3461,Murray St & Greenwich St,40.714851505262516,-74.01122331619263
1,30,true,true,1557211920,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717
22,2,true,true,1557211920,3388,President St & Henry St,40.6828003,-73.99990419
12,15,true,true,1557211920,3067,Broadway & Whipple St,40.7016657,-73.9437303
19,5,true,true,1557211920,3303,Butler St & Court St,40.6849894,-73.99440329
1,23,true,true,1557211920,3384,Smith St & 3 St,40.6787242,-73.99599099
5,10,true,true,1557211998,caee8a5f24d36ec088093ba35c67492d,29th St at Church St,37.7436839,-122.4268059
0,28,true,true,1557211920,3708,W 13 St & 5 Ave,40.735445,-73.99431
29,3,true,true,1557211920,3077,Stagg St & Union Ave,40.70877084,-73.95095259
0,56,true,true,1557211920,362,Broadway & W 37 St,40.75172632,-73.98753523
3,19,true,true,1557211920,3481,York St,40.71649,-74.04105
38,11,true,true,1557211920,3108,Nassau Ave & Russell St,40.72557,-73.94434
0,31,true,true,1557211920,3516,31 St & Astoria Blvd,40.7699176,-73.9184057
1,29,true,true,1557211999,33424dfd71dd02911d83b5b683e55791,8th St at Brannan St,37.771431362921085,-122.40578681230545
23,0,true,true,1557211998,ad0fd1e1100453a35d7ce5e5d95e4779,Valencia St at 22nd St,37.7552126,-122.4209752
6,29,true,true,1557211999,92719f824a42be010f952af3081bbade,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319
9,13,true,true,1557211999,8a8e891c438cd31f8c9f9f52201ea157,34th St at Telegraph Ave,37.8225475,-122.2663179
1,17,true,true,1557211998,5233544e4f9c64e67c22b8d9d723c4c4,Bryant St at 15th St,37.7671004,-122.410662
7,8,true,true,1557211999,f113253f2f20870c00c7f115d631304d,DeFremery Park,37.8123315,-122.2851712
24,12,true,true,1557211920,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625
18,39,true,true,1557211920,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
6,31,true,true,1557211920,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397
12,7,true,true,1557211998,c6819c29250a339afc80c325c09cfaf2,Sanchez St at 17th St,37.7632417,-122.4306746
6,9,true,true,1557211998,446009f5d7c3932df1a0215e04df9891,Precita Park,37.7472996,-122.4114029
2,27,true,true,1557211920,312,Allen St & Stanton St,40.722055,-73.989111
14,17,true,true,1557211920,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
16,4,true,true,1557211920,3205,JC Medical Center,40.71653978099194,-74.0496379137039
3,19,true,true,1557211920,3212,Christ Hospital,40.734785818,-74.050443636
7,7,true,true,1557211920,3679,Bergen Ave,40.722103786686034,-74.07145500183105
4,11,true,true,1557212000,6a6827d860985dd28e677491d9239299,21st Ave at International Blvd,37.78485466229441,-122.23930478096008
0,0,false,false,1557211920,498,Broadway & W 32 St,40.74854862,-73.98808416
4,29,true,true,1557211920,265,Stanton St & Chrystie St,40.72229346,-73.99147535
22,4,true,true,1557211920,331,Pike St & Monroe St,40.71173107,-73.99193043
5,10,true,true,1557212000,05cc98035450156a3bd3a5c1e241df53,Foothill Blvd at 42nd Ave,37.7757452,-122.2130372
21,6,true,true,1557211920,3424,E 106 St & Lexington Ave,40.791976,-73.945993
10,7,true,true,1557211920,3638,Washington St,40.7242941,-74.0354826
30,3,true,true,1557211920,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
6,12,true,true,1557211920,3565,36 Ave & 10 St,40.7614376,-73.9411265
2,19,true,true,1557211998,2e148870409210e664005a58263b186a,Cahill Park,37.32911866814779,-121.90457582473755
9,18,true,true,1557211920,3504,E 123 St & Lexington Ave,40.8029263,-73.9379
6,14,true,true,1557211920,3726,Center Blvd & 51 Ave,40.743366080270214,-73.95960688591003
3,8,true,true,1557211999,e4484b938889737f1687d11b6ff02341,San Carlos St at Market St,37.330698,-121.888979
3,18,true,true,1557211920,3080,S 4 St & Rodney St,40.70934,-73.95608
10,12,true,true,1557211998,840924c8e286486604f62ef9c02ef185,MLK Jr Way at University Ave,37.8717192,-122.2730677
0,31,true,true,1557211920,3137,5 Ave & E 73 St,40.77282817,-73.96685276
26,18,true,true,1557211920,3226,W 82 St & Central Park West,40.78275,-73.97137
12,7,true,true,1557211920,3512,27 Ave & 4 St,40.7747175,-73.9337894
19,4,true,true,1557211920,3105,N 15 St & Wythe Ave,40.724055,-73.955736
10,8,true,true,1557211920,3191,Union St,40.7182113,-74.0836394
13,18,true,true,1557211920,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739
2,25,true,true,1557211920,251,Mott St & Prince St,40.72317958,-73.99480012
2,19,true,true,1557211920,3605,31 Ave & Crescent St,40.7658346,-73.9265474
23,0,true,true,1557211920,3315,Henry St & Degraw St,40.6847514,-73.99917254
5,24,true,true,1557211920,3354,3 St & Prospect Park West,40.668132,-73.97363831
2,25,true,true,1557211920,3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
5,7,true,true,1557211920,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056
2,16,true,true,1557211999,60031404d0e98d8de9b6531836dc0888,2nd St at Julian St,37.34113203547954,-121.89284384250641
15,19,true,true,1557212000,3df46ea4730fd2f6a4f92007c9369299,Powell St BART Station (Market St at 5th St),37.783899357084934,-122.40844488143921
6,28,true,true,1557211920,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635
13,1,true,true,1557211999,efbe528107bed4defe202f50c2d6f2c0,Shattuck Ave at 55th St,37.8403643,-122.2644881
17,4,true,true,1557211920,3106,Driggs Ave & N Henry St,40.72325,-73.94308
2,35,true,true,1557211920,441,E 52 St & 2 Ave,40.756014,-73.967416
6,13,true,true,1557211999,180d55e6003a97c9b507f3258084ea67,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034
7,12,true,true,1557211920,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021
0,0,false,false,1557211920,2000,Front St & Washington St,40.70255088,-73.98940236
18,0,true,true,1557211920,3279,Dixon Mills,40.721630142638354,-74.04996782541275
8,7,true,true,1557212000,35f5a7921e0006fdde8b661781c777f6,Indiana St at Cesar Chavez St,37.7504343570623,-122.39044725894927
2,21,true,true,1557211998,da17603652106fda93da4e255a5b0a22,Oak St at 1st St,37.322124625448566,-121.88109040260315
1,18,true,true,1557211998,f1fd7bda2e0a3cf1900d275f24ff94ff,Folsom St at 15th St,37.7670373,-122.4154425
8,13,true,true,1557211999,80d8436db501ceb52cd2d9e5d8b2b48c,Steuart St at Market St,37.79413,-122.39443
3,20,true,true,1557211920,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114
34,7,true,true,1557211920,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284
7,26,true,true,1557211920,3747,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516
43,2,true,true,1557211920,410,Suffolk St & Stanton St,40.72066442,-73.98517977
19,18,true,true,1557211920,528,2 Ave & E 31 St,40.74290902,-73.97706058
23,1,true,true,1557211920,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
11,7,true,true,1557211920,3054,Greene Ave & Throop Ave,40.6894932,-73.942061
10,21,true,true,1557211920,3314,W 95 St & Broadway,40.7937704,-73.971888
18,13,true,true,1557211998,343ffa0f3908b01e8b37a8835e87c705,Empire St at 7th St,37.34774456553247,-121.89079999923706
2,25,true,true,1557211999,1a72eda649a19404886077229827b2d3,North Berkeley BART Station,37.873558,-122.283093
10,15,true,true,1557211920,276,Duane St & Greenwich St,40.71748752,-74.0104554
13,21,true,true,1557211920,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772
11,3,true,true,1557211920,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744
13,10,true,true,1557211998,d576652cc151c23d6ec52b8454429d47,William St at 10th St,37.3327938,-121.8759263
0,44,true,true,1557211920,195,Liberty St & Broadway,40.70905623,-74.01043382
21,2,true,true,1557211920,3551,3 Ave & E 112 St,40.795508,-73.941606
0,0,false,false,1557211920,458,11 Ave & W 27 St,40.751396,-74.005226
1,31,true,true,1557211920,466,W 25 St & 6 Ave,40.74395411,-73.99144871
24,9,true,true,1557211920,223,W 13 St & 7 Ave,40.73781509,-73.99994661
4,11,true,true,1557211998,456bf3370b191fab5745567356a8423f,30th St at San Jose Ave,37.7423139,-122.4231805
1,14,true,true,1557211998,ead93e0002db0611076fb2d63f76ce05,Santa Clara St at 7th St,37.3391456,-121.8841054
9,10,true,true,1557211920,3607,31 Ave & 14 St,40.7682,-73.9322662
4,19,true,true,1557211999,b063f8d6a24fea4eb06aac2817efc46b,Park Ave at Race St,37.32601084794081,-121.91232740879057
5,27,true,true,1557211920,3572,34 Ave & 38 St,40.756913,-73.921631
18,3,true,true,1557211920,3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819
2,9,true,true,1557211999,0794b05a99e808986301411273356796,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709595
18,12,true,true,1557211920,3771,McKibbin St & Bogart St,40.706237,-73.933871
15,3,true,true,1557211998,0a24b6ab9ca6684780b6682901b3c680,Empire St at 1st St,37.3448821,-121.8969655
15,12,true,true,1557211920,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
16,10,true,true,1557211999,36aa8ab83177d5f5beb83685c7f645d3,Washington St at 8th St,37.8007544,-122.2748943
5,14,true,true,1557211999,788ec24190cc2861203ff8d6ecb5d3a3,Shattuck Ave at 51st St,37.8368013,-122.2640037
4,21,true,true,1557211920,3527,5 Ave & E 126 St,40.80698,-73.941747
9,14,true,true,1557211920,3524,19 St & 24 Ave,40.7774552,-73.9225403
15,3,true,true,1557211999,1ad3234f9bd6b3e93ef20656d9111087,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002
13,1,true,true,1557211920,3622,E 128 St & Madison Ave,40.80756,-73.939182
6,21,true,true,1557211920,390,Duffield St & Willoughby St,40.69221589,-73.9842844
0,30,true,true,1557211998,c7d58812e5bcf9183e20ec387d0386a9,Snow Park,37.80781318217903,-122.26449608802795
7,17,true,true,1557211920,3310,14 St & 7 Ave,40.663779,-73.98396846
1,13,true,true,1557211999,4deef404025cb87bec9c395b953cdfd9,College Ave at Alcatraz Ave,37.8513755,-122.2525233
3,15,true,true,1557211999,e5a34fd23cbefa6b718d20509d1d8bdc,5th St at San Salvador St,37.33203868095132,-121.8817663192749
19,7,true,true,1557211920,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
0,15,true,true,1557211920,3692,5 St & Market St,40.699997484388504,-73.97440128028393
22,5,true,true,1557211920,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
26,13,true,true,1557211920,3328,W 100 St & Manhattan Ave,40.795,-73.9645
24,3,true,true,1557211920,3373,3 St & 3 Ave,40.6750705,-73.98775226
18,13,true,true,1557211999,e39f47e22d92b577730c9775a91ada5f,Mosswood Park,37.824892529951114,-122.26043654610294
1,33,true,true,1557211920,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154
0,0,false,false,1557211920,267,Broadway & W 36 St,40.75097711,-73.98765428
5,14,true,true,1557211920,3772,Devoe St & Morgan Ave,40.713811,-73.93515
0,32,true,true,1557211920,440,E 45 St & 3 Ave,40.75255434,-73.97282625
23,0,true,true,1557211920,408,Market St & Cherry St,40.71076228,-73.99400398
0,37,true,true,1557211920,520,W 52 St & 5 Ave,40.75992262,-73.97648516
12,31,true,true,1557211920,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
0,32,true,true,1557211920,3195,Sip Ave,40.73089709786179,-74.06391263008118
12,7,true,true,1557211999,e9d82f4d2f1525cc654976f3fdf7f45a,Telegraph Ave at 27th St,37.816073115011406,-122.26788640022278
14,31,true,true,1557211920,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561
1,26,true,true,1557211920,3044,Albany Ave & Fulton St,40.6800105,-73.938475
35,22,true,true,1557211920,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
4,14,true,true,1557211999,ea61a83a34b04232f0247391ec3ae2e9,Russell St at College Ave,37.8584732,-122.2532529
1,17,true,true,1557211920,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
2,19,true,true,1557211998,0487c1bcbbd2b4e2eb991ffc23de8f75,Golden Gate Ave at Hyde St,37.7816495,-122.4154077
0,46,true,true,1557211920,484,W 44 St & 5 Ave,40.75500254,-73.98014437
0,22,true,true,1557211920,248,Laight St & Hudson St,40.72185379,-74.00771779
4,35,true,true,1557211920,327,Vesey Pl & River Terrace,40.7153379,-74.01658354
30,0,true,true,1557211920,3307,West End Ave & W 94 St,40.7941654,-73.974124
4,26,true,true,1557211920,3639,Harborside,40.7192517,-74.034234
25,6,true,true,1557211920,244,Willoughby Ave & Hall St,40.69196035,-73.96536851
0,19,true,true,1557211920,229,Great Jones St,40.72743423,-73.99379025
2,21,true,true,1557211920,3469,India St & West St,40.73181401720966,-73.95995020866394
4,10,true,true,1557212000,e69e4dce53bdbe1ffe17185ee72fdcae,Ninth St at Parker St,37.8588682,-122.2912095
10,11,true,true,1557211920,3608,5 St & 51 Ave,40.7423737,-73.9566
1,34,true,true,1557212000,1f42090bf33844e8a0c7c788ac26c867,Berry St at 4th St,37.77588,-122.39317
3,18,true,true,1557211920,3603,31 Ave & 30 St,40.7647,-73.9240312
4,29,true,true,1557211920,3540,Morningside Ave & W 123 St,40.81,-73.9551508
18,8,true,true,1557211998,163b5f9e09347c12a46ee720138bf3c8,Bay St at Fillmore St,37.802635949749025,-122.4362888932228
16,3,true,true,1557211920,3330,Henry St & Bay St,40.6725058,-74.00494695
7,15,true,true,1557211920,3585,Union St & Bedford Ave,40.6691783,-73.9554162
9,9,true,true,1557211998,c0c37f106fa8f27da58b777b7681f9a8,29th St at Tiffany Ave,37.7440667,-122.4214722
3,24,true,true,1557212000,e4057435753640b4855f792619c151dd,S Van Ness Ave at Market St,37.774814,-122.418954
0,27,true,true,1557211998,5fa855c2c331a45b50d352a9d974d13c,15th St at Potrero Ave,37.767078504583665,-122.40735858678818
2,21,true,true,1557211920,418,Front St & Gold St,40.70224,-73.982578
10,12,true,true,1557212000,b5f7d134eef76458bdad1624fc3f0a3b,Ryland Park,37.342725,-121.895617
10,4,true,true,1557211920,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521
19,4,true,true,1557211920,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
1,32,true,true,1557211920,3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789
0,26,true,true,1557211920,335,Washington Pl & Broadway,40.72903917,-73.99404649
9,38,true,true,1557211920,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028
7,7,true,true,1557211999,1fe666d88bcb5b26629582c6d2a1165b,Williams Ave at Apollo St,37.73016750815088,-122.39896327257156
0,33,true,true,1557211920,347,Greenwich St & W Houston St,40.728846,-74.008591
6,15,true,true,1557211998,689893116ddb1b8dfab61c092330b00a,Valencia St at 24th St,37.7524278,-122.4206278
2,37,true,true,1557211920,3623,W 120 St & Claremont Ave,40.8109494,-73.9634
10,5,true,true,1557212000,d9f54ff90ab5ebf7383dd6a8541d48f1,10th Ave at E 15th St,37.7927143,-122.2487796
31,7,true,true,1557211920,439,E 4 St & 2 Ave,40.7262807,-73.98978041
0,44,true,true,1557211920,533,Broadway & W 38 St,40.75299641,-73.98721619
3,27,true,true,1557211920,128,MacDougal St & Prince St,40.72710258,-74.00297088
21,38,true,true,1557211920,3323,W 106 St & Central Park West,40.7981856,-73.9605909006
17,13,true,true,1557211920,280,E 10 St & 5 Ave,40.73331967,-73.99510132
4,17,true,true,1557211920,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118
22,1,true,true,1557211920,530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834
17,10,true,true,1557211920,3157,East End Ave & E 86 St,40.77518615,-73.94446054
5,9,true,true,1557211998,b4ae40483bcae1855da0b6e93ae63db0,Ninth St at Heinz Ave,37.8534894,-122.2894154
2,54,true,true,1557211920,474,5 Ave & E 29 St,40.7451677,-73.98683077
10,9,true,true,1557211999,1b0c18aa2600cb61c4dc8594a02f4417,Broadway at 30th St,37.8193814,-122.2619284
0,34,true,true,1557211920,456,E 53 St & Madison Ave,40.7597108,-73.97402311
24,4,true,true,1557211920,3069,Lorimer St & Broadway,40.70411791,-73.94818595
29,0,true,true,1557211920,238,Bank St & Washington St,40.7361967,-74.00859207
0,48,true,true,1557211920,491,E 24 St & Park Ave S,40.74096374,-73.98602213
0,11,true,true,1557211999,48ae1a8e476b68de634e7f103c359b56,Santa Clara St at Almaden Blvd,37.333988,-121.894902
0,0,false,false,1557211920,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528
0,46,true,true,1557211920,3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983
4,15,true,true,1557211998,9aabe0cff5a5e7c6b014dd2c163f1ebc,Farnam St at Fruitvale Ave,37.778058,-122.2254
3,30,true,true,1557211920,319,Fulton St & Broadway,40.711066,-74.009447
2,16,true,true,1557211920,3220,5 Corners Library,40.734961020009514,-74.0595030784607
8,11,true,true,1557211920,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
54,0,true,true,1557211920,349,Rivington St & Ridge St,40.71850211,-73.98329859
26,3,true,true,1557211920,403,E 2 St & 2 Ave,40.72502876,-73.99069656
16,8,true,true,1557211920,3390,E 109 St & 3 Ave,40.79329668,-73.9432083
24,0,true,true,1557211920,3370,E 78 St & 2 Ave,40.7727966,-73.95577801
0,31,true,true,1557212000,833c6418274912a5380eb35cabb03aa9,4th St at Harrison St,37.78095459960753,-122.39974915981291
9,12,true,true,1557211920,3568,34 St & 35 Ave,40.7569332,-73.9262231
7,20,true,true,1557211920,436,Hancock St & Bedford Ave,40.68216564,-73.95399026
24,39,true,true,1557211920,3177,W 84 St & Broadway,40.7867947,-73.977112
39,27,true,true,1557211920,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475
6,8,true,true,1557211998,501383f10b2cb7bd652149a50b5418fc,14th St at Mandela Pkwy,37.8107432,-122.2914153
14,13,true,true,1557211920,3081,Graham Ave & Grand St,40.711863,-73.944024
30,12,true,true,1557211920,507,E 25 St & 2 Ave,40.73912601,-73.97973776
26,0,true,true,1557211920,545,E 23 St & 1 Ave,40.736502,-73.97809472
2,39,true,true,1557211920,167,E 39 St & 3 Ave,40.7489006,-73.97604882
6,12,true,true,1557211999,a8ecd18d2c44ea14d8a396eba32c3fcc,Miles Ave at Cavour St,37.8388,-122.258732
7,31,true,true,1557211920,3294,E 91 St & Park Ave,40.7835016,-73.955327
23,4,true,true,1557211920,3761,Cedar St & Myrtle Ave,40.697842,-73.926241
8,19,true,true,1557211920,412,Forsyth St & Canal St,40.7158155,-73.99422366
21,4,true,true,1557211920,3082,Hope St & Union Ave,40.71167351,-73.95141312
0,26,true,true,1557211998,718cefa9c37e218744ea0cc193a3129a,11th St at Bryant St,37.7700298,-122.4117258
9,18,true,true,1557211920,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
9,13,true,true,1557212000,c978d0b507607e5cee77e5fc2e6caa7b,SAP Center,37.332692,-121.900084
15,8,true,true,1557212000,0eddf1befddc9f3a1264cc05bf1a5e6a,Parker St at Fulton St,37.8624644,-122.2647911
2,20,true,true,1557211999,5ea5e58b4dc5550721049acb54220651,Goettingen St at Bacon St,37.72694296622841,-122.40659952163695
3,18,true,true,1557211920,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
0,35,true,true,1557211999,d94a66f24de908a615ce0a46f27a682b,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908
7,16,true,true,1557211999,1a07a9e1057626b3844050832a2581bf,Mission Playground,37.7592103,-122.4213392
19,4,true,true,1557211920,3361,Carroll St & 6 Ave,40.6740886,-73.9787282
14,12,true,true,1557211999,9c879543d1eb9b63a326430132968307,Laguna St at Hayes St,37.776434819204745,-122.42624402046204
2,31,true,true,1557211920,2022,E 60 St & York Ave,40.759107,-73.959223
11,11,true,true,1557211920,3769,White St & Johnson Ave,40.707174,-73.93581
17,9,true,true,1557211999,702efcf347cec807f42b0c4c8c94c313,Church St at Duboce Ave,37.7700831,-122.4291557
3,16,true,true,1557211998,34288288721932498616db23008ea2af,Spear St at Folsom St,37.7896767,-122.3904285
23,3,true,true,1557211920,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711
1,24,true,true,1557211998,3f186805ee4d05113537d886f7380780,Howard St at Beale St,37.789756,-122.394643
5,18,true,true,1557211920,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
15,3,true,true,1557211920,369,Washington Pl & 6 Ave,40.73224119,-74.00026394
23,2,true,true,1557211920,3495,E 114 St & 1 Ave,40.7945663,-73.9362541
0,43,true,true,1557211998,03aea93450bd915fb6688187af0ab8cc,2nd St at Folsom St,37.785376593819436,-122.39690601825714
3,40,true,true,1557211920,376,John St & William St,40.70862144,-74.00722156
23,3,true,true,1557211920,3335,Union St & 4 Ave,40.6772744,-73.98282002
1,22,true,true,1557211998,a840a66dcf537eb53ff86c7ed469f491,West St at 40th St,37.8302232,-122.2709501
19,3,true,true,1557211920,2008,Little West St & 1 Pl,40.70569254,-74.01677685
0,42,true,true,1557211920,3152,3 Ave & E 71 St,40.76873687,-73.96119945
